@relation distancias_entrenamiento-weka.filters.unsupervised.attribute.NumericToNominal-Rlast

@attribute neurona1 numeric
@attribute neurona2 numeric
@attribute neurona3 numeric
@attribute neurona4 numeric
@attribute neurona5 numeric
@attribute neurona6 numeric
@attribute neurona7 numeric
@attribute neurona8 numeric
@attribute neurona9 numeric
@attribute neurona10 numeric
@attribute neurona11 numeric
@attribute neurona12 numeric
@attribute neurona13 numeric
@attribute neurona14 numeric
@attribute neurona15 numeric
@attribute neurona16 numeric
@attribute neurona17 numeric
@attribute neurona18 numeric
@attribute neurona19 numeric
@attribute neurona20 numeric
@attribute neurona21 numeric
@attribute neurona22 numeric
@attribute neurona23 numeric
@attribute neurona24 numeric
@attribute neurona25 numeric
@attribute neurona26 numeric
@attribute neurona27 numeric
@attribute neurona28 numeric
@attribute neurona29 numeric
@attribute neurona30 numeric
@attribute neurona31 numeric
@attribute neurona32 numeric
@attribute neurona33 numeric
@attribute neurona34 numeric
@attribute neurona35 numeric
@attribute neurona36 numeric
@attribute neurona37 numeric
@attribute neurona38 numeric
@attribute neurona39 numeric
@attribute neurona40 numeric
@attribute neurona41 numeric
@attribute neurona42 numeric
@attribute neurona43 numeric
@attribute neurona44 numeric
@attribute neurona45 numeric
@attribute neurona46 numeric
@attribute neurona47 numeric
@attribute neurona48 numeric
@attribute neurona49 numeric
@attribute neurona50 numeric
@attribute neurona51 numeric
@attribute neurona52 numeric
@attribute neurona53 numeric
@attribute neurona54 numeric
@attribute neurona55 numeric
@attribute neurona56 numeric
@attribute neurona57 numeric
@attribute neurona58 numeric
@attribute neurona59 numeric
@attribute neurona60 numeric
@attribute neurona61 numeric
@attribute neurona62 numeric
@attribute neurona63 numeric
@attribute neurona64 numeric
@attribute neurona65 numeric
@attribute neurona66 numeric
@attribute neurona67 numeric
@attribute neurona68 numeric
@attribute neurona69 numeric
@attribute neurona70 numeric
@attribute neurona71 numeric
@attribute neurona72 numeric
@attribute neurona73 numeric
@attribute neurona74 numeric
@attribute neurona75 numeric
@attribute neurona76 numeric
@attribute neurona77 numeric
@attribute neurona78 numeric
@attribute neurona79 numeric
@attribute neurona80 numeric
@attribute neurona81 numeric
@attribute neurona82 numeric
@attribute neurona83 numeric
@attribute neurona84 numeric
@attribute neurona85 numeric
@attribute neurona86 numeric
@attribute neurona87 numeric
@attribute neurona88 numeric
@attribute neurona89 numeric
@attribute neurona90 numeric
@attribute neurona91 numeric
@attribute neurona92 numeric
@attribute neurona93 numeric
@attribute neurona94 numeric
@attribute neurona95 numeric
@attribute neurona96 numeric
@attribute clase {1,2,3,4,5,6,7,8,9,10}

@data
0.096425,0.055101,0.139805,0.064758,0.053744,0.072111,0.045361,0.050487,0.045172,0.036462,0.020831,0.021012,0.100125,0.063579,0.161143,0.128823,0.085214,0.078032,0.120781,0.089751,0.077077,0.044457,0.055185,0.058282,0.044098,0.113572,0.050498,0.187351,0.207616,0.083122,0.11202,0.068426,0.070846,0.099233,0.172942,0.173177,0.100125,0.355329,0.205791,0.206106,0.20807,0.665282,0.093486,0.128823,0.119594,0.123995,0.178438,0.177489,0.057621,0.046767,0.021971,0.439623,0.599114,0.062388,0.071521,0.121461,0.061839,0.150828,0.085351,0.044263,0.057621,0.073576,0.101367,0.100125,0.053281,0.173177,0.083958,0.075831,0.033926,0.050487,0.050487,0.10449,0.092895,0.062096,0.062289,0.047627,0.070561,0.100125,0.04865,0.048787,0.055466,0.065209,0.066988,0.056718,0.053744,0.079528,0.121704,0.206696,0.079528,0.074699,0.057621,0.128823,0.044221,0.019503,0.054671,0.030236,2
0.229831,0.20038,0.055398,0.230119,0.197761,0.120362,0.116145,0.047507,0.24037,0.091182,0.042988,0.043415,0.039169,0.277051,0.124801,0.106428,0.151699,0.068404,0.31086,0.166441,0.06786,0.080718,0.052482,0.036468,0.311449,0.167752,0.238417,0.106428,0.109139,0.071189,0.066748,0.144144,0.087567,0.475763,0.072961,0.069398,0.089714,0.099543,0.112194,0.111921,0.109206,0.055751,0.084819,0.197761,0.238518,0.242187,0.074352,0.076982,0.055398,0.335343,0.105805,0.089714,0.130257,0.27414,0.781483,0.749713,0.058762,0.159287,0.077521,0.30499,0.081674,0.088279,0.111044,0.060563,0.099895,0.069398,0.496317,0.369263,0.081674,0.134908,0.181211,0.426324,0.117503,0.338343,0.128305,0.204449,0.116145,0.178181,0.129943,0.130224,0.268626,0.298799,0.385156,0.227754,0.106428,0.238518,0.188828,0.117569,0.392739,0.124801,0.116345,0.051111,0.080199,0.039169,0.053892,0.069398,3
0.162426,0.572805,0.140523,0.246505,0.369416,0.232332,0.175203,0.157057,0.26372,0.080752,0.059886,0.060501,0.209585,0.351407,0.144809,0.171509,0.232083,0.249296,0.214016,0.285495,0.248541,0.212305,0.178364,0.141971,0.711513,0.318631,0.205789,0.128031,0.132065,0.121119,0.14672,0.325672,0.354843,0.12528,0.165972,0.157057,0.079486,0.08829,0.135287,0.13488,0.131941,0.07707,0.106168,0.171509,0.205769,0.214923,0.16702,0.169002,0.188752,0.178541,0.092496,0.112791,0.112917,0.357622,0.225682,0.155652,0.074063,0.181614,0.096126,0.21099,0.140523,0.229968,0.213263,0.054166,0.271083,0.086016,0.206685,0.110315,0.072286,0.26502,0.117553,0.44049,0.250918,0.351394,0.155604,0.442298,0.284164,0.209585,0.184772,0.185184,0.292953,0.25051,0.263486,0.298533,0.290659,0.26502,0.119549,0.190469,0.205769,0.144809,0.188752,0.093395,0.16472,0.079486,0.130384,0.157057,4
0.282551,0.090602,0.094467,0.213751,0.124201,0.101719,0.183673,0.158601,0.092576,0.288291,0.426227,0.425508,0.103652,0.116856,0.146826,0.172481,0.124679,0.146405,0.056944,0.151652,0.108243,0.047669,0.060198,0.141286,0.066498,0.075062,0.1148,0.086844,0.086982,0.082401,0.108121,0.130833,0.138708,0.045597,0.082449,0.08044,0.103652,0.076391,0.089884,0.089684,0.086878,0.020168,0.098095,0.086844,0.054562,0.057488,0.084054,0.083454,0.024824,0.102355,0.017738,0.044264,0.027457,0.119085,0.134803,0.055407,0.34428,0.142371,0.652005,0.065546,0.06346,0.100303,0.066763,0.103652,0.114737,0.114587,0.081822,0.26181,0.722038,0.367935,0.283324,0.050297,0.190907,0.265579,0.044264,0.140738,0.136742,0.103652,0.186962,0.187678,0.24661,0.166026,0.093395,0.211098,0.124201,0.283324,0.083132,0.098634,0.214219,0.106428,0.094467,0.086844,0.067734,0.379456,0.231665,0.592473,5
0.322743,0.217027,0.125208,0.317984,0.214219,0.12848,0.168249,0.145781,0.154289,0.099215,0.106585,0.105845,0.096115,0.369948,0.134908,0.158601,0.161683,0.183222,0.150736,0.232228,0.141473,0.117484,0.162855,0.126548,0.205092,0.136991,0.105725,0.08044,0.08351,0.110276,0.099648,0.207885,0.22111,0.117553,0.263155,0.259067,0.138017,0.106585,0.085946,0.08575,0.083474,0.058852,0.062539,0.114587,0.105671,0.11211,0.267356,0.265278,0.087549,0.287149,0.017312,0.096115,0.097896,0.24169,0.28607,0.144067,0.129898,0.295303,0.214675,0.154482,0.087549,0.22337,0.158584,0.096115,0.148547,0.050747,0.197,0.242133,0.235528,0.259067,0.196354,0.227634,0.175831,0.369958,0.096115,0.224782,0.220939,0.138017,0.177311,0.177867,0.478255,0.257721,0.157057,0.242929,0.283324,1,0.110632,0.130299,0.259067,0.134908,0.125208,0.08044,0.043258,0.096115,0.161408,0.259067,6
0.146833,0.076949,0.217505,0.179368,0.260924,0.118811,0.041823,0.069398,0.193331,0.06271,0.06687,0.043415,0.039169,0.409383,0.360095,0.051111,0.054013,0.126002,0.248223,0.268974,0.13061,0.396337,0.211082,0.216885,0.31143,0.173709,0.069431,0.075002,0.077948,0.138861,0.455732,0.191255,0.086526,0.189294,0.195686,0.181211,0.060563,0.099543,0.081383,0.081144,0.07791,0.056822,0.21409,0.197761,0.238518,0.2636,0.204738,0.201199,0.287669,0.164188,0.046238,0.128305,0.130257,0.504239,0.155418,0.184146,0.084953,0.155558,0.146907,0.393524,0.217505,0.655978,0.849106,0.089714,0.103067,0.134908,0.102677,0.217809,0.055398,0.134908,0.069398,0.419199,0.119243,0.208624,0.178181,0.211753,0.203304,0.128305,0.04542,0.045697,0.077952,0.231743,0.189294,0.292317,0.106428,0.181211,0.181966,0.115903,0.098103,0.06464,0.036039,0.075002,0.189111,0.089714,0.201274,0.181211,7
0.184771,0.152789,0.081674,0.177566,0.197761,0.273859,0.203304,0.134908,0.304631,0.061674,0.06687,0.067552,0.128305,0.274072,0.124801,0.338129,0.449243,0.376666,0.137759,0.12789,0.218313,0.080771,0.077014,0.083882,0.245802,0.126723,0.134986,0.146826,0.151358,0.181874,0.046014,0.109552,0.116398,0.108668,0.183894,0.181211,0.128305,0.099543,0.152883,0.152703,0.151159,0.087375,0.086296,0.106428,0.238518,0.244351,0.188794,0.185056,0.081674,0.116538,0.043965,0.089714,0.091226,0.338275,0.262862,0.135209,0.05599,0.333619,0.108197,0.106542,0.055398,0.088166,0.144354,0.089714,0.304519,0.098103,0.309994,0.284544,0.116345,0.181211,0.308451,0.209318,0.162536,0.171256,0.089714,0.202057,0.155175,0.32,0.216647,0.217147,0.201719,0.358644,0.243317,0.280079,0.197761,0.238518,0.072836,0.37696,0.308451,0.283325,0.217505,0.146826,0.058225,0.060563,0.145359,0.238518,8
0.340613,0.327942,0.167001,0.274145,0.254814,0.09286,0.118564,0.138789,0.141462,0.140273,0.112764,0.154598,0.10104,0.204211,0.166441,0.113803,0.152649,0.129507,0.301246,0.529101,0.174217,0.185823,0.118436,0.127906,0.286043,0.340008,0.232158,0.151652,0.152998,0.080288,0.271594,0.28634,0.199066,0.229803,0.146769,0.138789,0.138512,0.112764,0.160435,0.159843,0.15303,0.046796,0.093598,0.254814,0.181021,0.189235,0.147699,0.150893,0.04501,0.38744,0.039121,0.138512,0.102563,0.376214,0.38168,0.233507,0.172238,0.321364,0.260307,0.348753,0.065177,0.251396,0.186532,0.10104,0.143603,0.104417,0.233474,0.270378,0.218797,0.293601,0.293601,0.252298,0.287791,0.999121,0.138512,0.314649,0.247935,0.10104,0.12781,0.12817,0.509875,0.275753,0.51411,0.511383,0.254814,0.366402,0.144416,0.093748,0.366402,0.12789,0.167001,0.059732,0.143122,0.138512,0.154349,0.181021,9
0.057723,0.148603,0.055398,0.227718,0.146826,0.088229,0.155175,0.098103,0.725945,0.039983,0.042988,0.026408,0.060563,0.27111,0.124801,0.075002,0.110095,0.12953,0.243014,0.071211,0.165953,0.110211,0.077014,0.160451,0.24851,0.287524,0.3932,0.146826,0.146942,0.100744,0.173303,0.148115,0.118009,0.189294,0.103121,0.098103,0.060563,0.026158,0.14734,0.146873,0.14678,0.034212,0.115227,0.197761,0.308451,0.322077,0.108631,0.109767,0.287669,0.158156,0.365909,0.024016,0.040007,0.335,0.155502,0.184146,0.084953,0.086233,0.109464,0.248676,0.081674,0.122148,0.305268,0.024016,0.098305,0.098103,0.10268,0.065619,0.055398,0.047507,0.098103,0.343937,0.082427,0.07405,0.178181,0.084946,0.041823,0.060563,0.159902,0.160375,0.035031,0.182633,0.189294,0.14336,0.051111,0.069398,0.069538,0.081269,0.134908,0.06464,0.116345,0.075002,0.146127,0.039169,0.15144,0.098103,10
0.108317,0.20038,0.287669,0.183589,0.106428,0.086939,0.060561,0.069398,0.150001,0.06271,0.06687,0.043415,0.128305,0.171241,0.219539,0.075002,0.034082,0.090459,0.184818,0.213113,0.130776,0.148912,0.155022,0.117507,0.145806,0.365377,0.134986,0.075002,0.076554,0.072337,0.363893,0.150174,0.157306,0.243317,0.104362,0.098103,0.039169,0.042988,0.079113,0.078733,0.076529,0.034212,0.115227,0.197761,0.134908,0.147605,0.109923,0.113928,0.116345,0.436875,0.105805,0.060563,0.061707,0.214848,0.117834,0.184146,0.084953,0.087426,0.148777,0.486767,0.036039,0.340235,0.385722,0.060563,0.050031,0.069398,0.050051,0.165596,0.055398,0.069398,0.047507,0.207267,0.119243,0.208738,0.41646,0.09003,0.203304,0.060563,0.062823,0.063133,0.077952,0.078874,0.144809,0.113691,0.106428,0.134908,0.135362,0.056092,0.098103,0.06464,0.022261,0.051111,0.142588,0.089714,0.111495,0.098103,1
0.065461,0.055101,0.09198,0.064758,0.053744,0.072113,0.070561,0.079528,0.04419,0.063725,0.067987,0.039672,0.100125,0.063581,0.074699,0.128823,0.085145,0.078032,0.05106,0.089751,0.077077,0.07008,0.089234,0.091324,0.044098,0.050474,0.030272,0.263865,0.292029,0.178021,0.075041,0.069663,0.070846,0.066988,0.175026,0.173177,0.100125,0.355329,0.285007,0.285868,0.29219,0.867982,0.059751,0.053744,0.050487,0.053329,0.176161,0.179661,0.09198,0.046726,0.042074,0.439623,0.446077,0.062336,0.070194,0.051249,0.096315,0.104909,0.053907,0.045132,0.09198,0.105555,0.069761,0.100125,0.053281,0.079528,0.080835,0.075831,0.033926,0.050487,0.050487,0.046815,0.091125,0.040462,0.036349,0.047627,0.105039,0.100125,0.074266,0.074414,0.054423,0.043253,0.043324,0.05677,0.053744,0.079528,0.080889,0.206401,0.079528,0.074699,0.057621,0.128823,0.068397,0.062289,0.03254,0.030236,2
0.243713,0.112534,0.477429,0.230124,0.197761,0.156639,0.116145,0.098103,0.111057,0.091182,0.06687,0.067552,0.089714,0.221739,1,0.146826,0.106869,0.09191,0.317122,0.213113,0.096928,0.148908,0.14867,0.057959,0.147888,0.22283,0.134904,0.051111,0.054785,0.032599,0.286423,0.191255,0.157494,0.189294,0.104314,0.098103,0.060563,0.142939,0.05651,0.05633,0.054905,0.089068,0.374888,0.197761,0.238518,0.251663,0.108629,0.10839,0.081674,0.091587,0.046238,0.128305,0.180533,0.276976,0.117834,0.137077,0.08372,0.336907,0.197947,0.245744,0.161033,0.213202,0.311594,0.060563,0.185026,0.392739,0.186674,0.281493,0.081674,0.238518,0.098103,0.264001,0.164754,0.166669,0.241354,0.211753,0.203304,0.178181,0.123905,0.124186,0.153595,0.358801,0.189294,0.289298,0.146826,0.134908,0.501092,0.162906,0.098103,0.167182,0.116345,0.197761,0.112624,0.060563,0.075061,0.134908,3
0.080732,0.296183,0.312758,0.152494,0.069282,0.08755,0.084228,0.041508,0.117077,0.083239,0.056314,0.056863,0.12343,0.108466,0.241354,0.103652,0.105548,0.093454,0.196518,0.243658,0.186789,0.114138,0.211495,0.077099,0.158722,0.422665,0.137991,0.069282,0.071374,0.044178,0.181035,0.214342,0.168734,0.276523,0.143248,0.138017,0.051494,0.056314,0.072902,0.072545,0.071387,0.042037,0.112748,0.149458,0.138017,0.146624,0.147671,0.154839,0.074892,0.231293,0.141493,0.051494,0.081759,0.141176,0.086954,0.1954,0.113792,0.170735,0.105413,0.286273,0.047544,0.226599,0.213911,0.030582,0.09583,0.064567,0.142491,0.126419,0.047544,0.096115,0.096115,0.226256,0.319641,0.137474,1,0.168541,0.166069,0.081647,0.090023,0.090274,0.208313,0.147445,0.112791,0.167837,0.103652,0.096115,0.19018,0.075781,0.064567,0.089714,0.074892,0.069282,0.113537,0.051494,0.070491,0.041508,4
0.079491,0.045385,0.047544,0.052296,0.149458,0.087684,0.057131,0.064567,0.079693,0.123583,0.089893,0.135586,0.051494,0.100281,0.039169,0.149458,0.107473,0.247005,0.067454,0.138512,0.178555,0.209873,0.214596,0.23449,0.156413,0.042158,0.041515,0.284752,0.302391,0.468429,0.090044,0.113297,0.057409,0.079486,0.355771,0.347271,0.12343,0.199594,0.303483,0.304023,0.301822,0.364153,0.077721,0.069282,0.096115,0.100958,0.351235,0.351187,0.163082,0.038284,0.034703,0.346576,0.182621,0.103045,0.084003,0.065564,0.117342,0.120014,0.069446,0.0369,0.228852,0.167364,0.120427,0.179507,0.068049,0.064567,0.097694,0.091074,0.047544,0.096115,0.064567,0.085102,0.111923,0.101488,0.030582,0.086658,0.084228,0.12343,0.061167,0.061379,0.071234,0.108703,0.054166,0.120703,0.149458,0.096115,0.042227,0.231095,0.096115,0.039169,0.074892,0.103652,0.156666,0.12343,0.103891,0.096115,5
0.236639,0.347129,0.217505,0.456523,0.106428,0.088229,0.155175,0.238518,0.193748,0.06271,0.06687,0.066287,0.241354,0.219455,0.219539,0.146826,0.196287,0.127858,0.186931,0.213113,0.466806,0.148908,0.200446,0.11751,0.110943,0.557643,0.238673,0.197761,0.198978,0.099199,0.459787,0.491981,0.416715,0.144809,0.188177,0.181211,0.178181,0.099543,0.204339,0.203524,0.198953,0.056776,0.08336,0.146826,0.181211,0.193692,0.19506,0.1952,0.116345,0.211998,0.071455,0.089714,0.091292,0.274151,0.153486,0.099666,0.166594,0.210822,0.26111,0.246119,0.055398,0.208413,0.308275,0.039169,0.099895,0.098103,0.101156,0.217809,0.116345,0.181211,0.134908,0.160051,0.222704,0.27102,0.32,0.209297,0.203304,0.089714,0.159989,0.160386,0.203979,0.229269,0.243317,0.282892,0.106428,0.238518,0.137205,0.119412,0.238518,0.091038,0.161033,0.075002,0.193753,0.060563,0.147332,0.069398,6
0.095119,0.089094,0.189025,0.065692,0.124201,0.101719,0.03168,0.054562,0.093792,0.153873,0.166346,0.11607,0.044264,0.196425,0.106428,0.037916,0.040249,0.107284,0.083654,0.254814,0.153688,0.476581,0.547461,0.188642,0.172719,0.114214,0.021951,0.058625,0.063047,0.29209,0.149115,0.13083,0.070591,0.093395,0.301762,0.283324,0.044264,0.114877,0.063679,0.063594,0.062849,0.095857,0.063326,0.086844,0.08044,0.090134,0.300833,0.301708,0.189025,0.142814,0.079268,0.103652,0.070743,0.25412,0.070186,0.055407,0.066308,0.100899,0.058759,0.177555,0.256787,0.6221,0.381105,0.103652,0.084629,0.021924,0.055458,0.104929,0.040796,0.054562,0.054562,0.139891,0.137001,0.146858,0.149458,0.103854,0.312643,0.103652,0.033928,0.034122,0.087747,0.08993,0.093395,0.175573,0.124201,0.158601,0.080465,0.093828,0.054562,0.051111,0.024824,0.058625,0.224805,0.20899,0.126575,0.158601,7
0.267348,0.108175,0.228852,0.076396,0.284752,0.508857,0.224306,0.138017,0.111565,0.083239,0.089893,0.090799,0.12343,0.140045,0.178181,0.379456,0.39105,0.247278,0.066339,0.185549,0.181068,0.081648,0.106433,0.078576,0.158815,0.063692,0.064484,0.069282,0.074397,0.191875,0.040105,0.113379,0.120287,0.079486,0.14126,0.138017,0.179507,0.136634,0.075194,0.07518,0.074249,0.114641,0.169393,0.069282,0.138017,0.142881,0.143889,0.141495,0.112623,0.085311,0.018954,0.12343,0.123643,0.139402,0.168566,0.138047,0.074432,0.224774,0.149796,0.054277,0.112623,0.122671,0.117,0.12343,0.354975,0.138017,0.262174,0.321022,0.047544,0.261267,0.096115,0.167594,0.164705,0.103278,0.081647,0.170916,0.224306,1,0.236465,0.236869,0.213603,0.19822,0.112791,0.165572,0.20899,0.138017,0.265691,0.546376,0.261267,0.41646,0.228852,0.379456,0.081131,0.081647,0.103732,0.138017,8
0.096459,0.466271,0.321288,0.158081,0.171509,0.078272,0.101061,0.117553,0.168667,0.080752,0.059886,0.060501,0.155604,0.147298,0.189294,0.093395,0.130368,0.11288,0.341917,0.350744,0.315349,0.265402,0.298456,0.190553,0.266489,0.609103,0.157061,0.171509,0.177457,0.12104,0.246161,0.332438,0.22529,0.263486,0.217189,0.205769,0.079486,0.08829,0.177405,0.176821,0.177455,0.114684,0.139868,0.290659,0.26502,0.276681,0.218565,0.225537,0.140523,0.180634,0.131353,0.079486,0.157705,0.285804,0.134649,0.15762,0.104527,0.181614,0.096,0.218172,0.102186,0.355827,0.271611,0.054166,0.160321,0.117553,0.161664,0.079839,0.032556,0.086016,0.086016,0.286393,0.324327,0.282063,0.358345,0.136587,0.284164,0.112791,0.107844,0.108087,0.17298,0.119834,0.328319,0.301469,0.171509,0.117553,0.204425,0.101824,0.117553,0.108668,0.140523,0.128031,0.211263,0.054166,0.095111,0.061296,9
0.252924,0.219873,0.059101,0.250958,0.158601,0.131974,0.220939,0.145781,0.262004,0.043191,0.071242,0.070601,0.096115,0.140749,0.098103,0.214219,0.370539,0.073466,0.150736,0.181021,0.184625,0.044248,0.056025,0.059778,0.160393,0.181814,0.335776,0.283324,0.282883,0.191502,0.136835,0.160638,0.125961,0.157057,0.076373,0.074469,0.192322,0.106585,0.289449,0.288941,0.282525,0.058803,0.061346,0.158601,0.196354,0.19928,0.078845,0.080493,0.059101,0.284201,0.048178,0.096115,0.065906,0.302344,0.560416,0.260148,0.128151,0.22662,0.219808,0.202818,0.059101,0.067758,0.087965,0.064567,0.107579,0.074469,0.260149,0.394646,0.17388,0.196354,0.196354,0.173676,0.175721,0.37835,0.064567,0.171015,0.125597,0.261267,0.233,0.233317,0.288707,0.326139,0.26502,0.245791,0.08044,0.259067,0.078188,0.128446,1,0.181211,0.235528,0.08044,0.087879,0.064567,0.081853,0.105671,10
0.125486,0.2312,0.102186,0.380512,0.171509,0.077157,0.074392,0.061296,0.329197,0.036811,0.038958,0.024297,0.079486,0.36169,0.243317,0.066313,0.067617,0.081662,0.211799,0.229803,0.08357,0.214765,0.098776,0.071952,0.332027,0.246913,0.336315,0.066313,0.067783,0.063901,0.388868,0.166798,0.137846,0.263486,0.047821,0.04233,0.035439,0.059886,0.070964,0.070656,0.067756,0.030877,0.102913,0.171509,0.157057,0.170969,0.050049,0.052673,0.140523,0.555485,0.183379,0.079486,0.055201,0.519653,0.288451,0.20913,0.051604,0.177709,0.068486,0.999213,0.072286,0.235419,0.405514,0.035439,0.063364,0.061296,0.15763,0.241822,0.072286,0.117553,0.117553,0.366958,0.074161,0.347486,0.276523,0.231416,0.175203,0.054166,0.080371,0.080686,0.130717,0.255311,0.328319,0.298671,0.093395,0.157057,0.089914,0.05006,0.205769,0.079756,0.049484,0.030162,0.206475,0.054166,0.097782,0.086016,1
0.140993,0.05632,0.09198,0.042962,0.187351,0.072241,0.070561,0.050487,0.043222,0.781229,0.878572,0.888281,0.062289,0.042516,0.074699,0.085214,0.055951,0.160004,0.052052,0.175698,0.113343,0.101915,0.132279,0.213183,0.068244,0.049503,0.030238,0.053744,0.056301,0.124705,0.029665,0.142384,0.072084,0.066988,0.17713,0.173177,0.100125,0.067987,0.05616,0.056121,0.056191,0.047076,0.142461,0.085214,0.050487,0.052412,0.173906,0.1773,0.033926,0.046683,0.069616,0.036349,0.037386,0.062333,0.070194,0.051249,0.291455,0.047912,0.362131,0.027736,0.139805,0.146973,0.046107,0.100125,0.080523,0.079528,0.080902,0.161114,0.204227,0.243019,0.332119,0.045923,0.287204,0.13223,0.062289,0.072578,0.105039,0.100125,0.074275,0.074628,0.136289,0.096047,0.043324,0.153314,0.128823,0.079528,0.079434,0.092916,0.050487,0.074699,0.057621,0.128823,0.101279,0.781251,0.184945,0.332119,2
0.142145,0.06632,0.375976,0.096286,0.256787,0.151427,0.202075,0.087549,0.075047,0.163219,0.124746,0.126037,0.047544,0.095169,0.373578,0.135651,0.13804,0.162606,0.24032,0.167001,0.057222,0.103427,0.065162,0.107205,0.14343,0.085555,0.059073,0.06346,0.066736,0.06049,0.163482,0.141407,0.110705,0.102186,0.092152,0.087549,0.074892,0.082517,0.067742,0.067653,0.066737,0.067037,0.998786,0.445177,0.312275,0.320082,0.095163,0.095834,0.068647,0.079051,0.032982,0.074892,0.112731,0.170209,0.108661,0.127195,0.103761,0.111927,0.189143,0.105861,0.207073,0.155648,0.195428,0.112623,0.127503,0.406407,0.242713,0.218036,0.043858,0.235528,0.087549,0.149554,0.149458,0.091844,0.112623,0.111909,0.076638,0.163082,0.213031,0.213398,0.06737,0.302885,0.102186,0.14881,0.135651,0.059101,0.404155,0.149757,0.059101,0.217505,0.207073,0.256787,0.143585,0.112623,0.093006,0.125208,3
0.274157,0.179528,0.189025,0.165129,0.172481,0.24434,0.136742,0.114587,0.093921,0.211844,0.166346,0.168105,0.20899,0.125345,0.106428,0.172481,0.12647,0.260993,0.055119,0.198239,0.204518,0.094542,0.125572,0.098636,0.09523,0.149097,0.08042,0.058625,0.062855,0.059061,0.053088,0.230129,0.316275,0.128031,0.217332,0.214219,0.149458,0.076391,0.062655,0.062548,0.062847,0.095857,0.098095,0.058625,0.08044,0.084502,0.218739,0.225708,0.06346,0.245894,0.122255,0.069282,0.070686,0.083895,0.072641,0.08036,0.136973,0.140544,0.12447,0.1308,0.040796,0.134111,0.095392,0.103652,0.116633,0.035495,0.114768,0.147059,0.06346,0.214219,0.283324,0.103043,0.256033,0.114888,0.284752,0.140738,0.24176,0.149458,0.142297,0.142665,0.238381,0.122738,0.093395,0.171011,0.233633,0.158601,0.116566,0.190873,0.054562,0.197761,0.094467,0.172481,0.128946,0.149458,0.088443,0.08044,4
0.155629,0.056997,0.087549,0.059721,0.214219,0.130343,0.091619,0.074469,0.086459,0.45288,0.510056,0.655721,0.064567,0.105739,0.069398,0.114587,0.083296,0.3055,0.052937,0.232228,0.179916,0.26354,0.28739,0.424339,0.118237,0.050708,0.050765,0.054562,0.057629,0.350589,0.070703,0.158212,0.093169,0.061296,0.270574,0.259067,0.096115,0.106585,0.059185,0.059133,0.057391,0.056369,0.128001,0.08044,0.074469,0.079206,0.264766,0.264964,0.125208,0.066959,0.073899,0.096115,0.042482,0.078388,0.044557,0.033709,0.237634,0.094265,0.283546,0.043975,0.235528,0.217924,0.12485,0.138017,0.109331,0.074469,0.075744,0.098163,0.17388,0.196354,0.196354,0.066642,0.173216,0.142375,0.064567,0.094285,0.091619,0.138017,0.095286,0.095788,0.120348,0.112721,0.04233,0.154049,0.214219,0.105671,0.074556,0.126442,0.050747,0.069398,0.087549,0.158601,0.207717,0.58107,0.36635,0.428251,5
0.267825,0.190947,0.076638,0.334423,0.070341,0.190279,0.143987,0.091619,0.174773,0.120066,0.093506,0.094484,0.166069,0.269785,0.155175,0.099436,0.139317,0.159064,0.066614,0.118564,0.1603,0.102501,0.100582,0.078692,0.135355,0.155716,0.168357,0.048153,0.051652,0.047496,0.087529,0.229733,0.247288,0.134328,0.096162,0.091619,0.119983,0.063122,0.051496,0.051383,0.051672,0.081072,0.114764,0.136742,0.125597,0.131504,0.097876,0.100013,0.076638,0.249188,0.139716,0.057131,0.059204,0.156854,0.148077,0.127618,0.111262,0.11101,0.099709,0.224592,0.108749,0.109111,0.137173,0.037166,0.091901,0.065052,0.16884,0.204052,0.150029,0.125597,0.362392,0.150104,0.10824,0.121755,0.224306,0.191534,0.241935,0.084228,0.151747,0.152153,0.141304,0.264721,0.134328,0.209878,0.099436,0.168249,0.09586,0.111449,0.091619,0.116145,0.108749,0.099436,0.176902,0.084228,0.101192,0.125597,6
0.185393,0.041831,0.068647,0.096286,0.189025,0.109564,0.076638,0.059101,0.102669,0.163219,0.124746,0.180397,0.015812,0.169266,0.161033,0.040796,0.065805,0.083618,0.09383,0.124996,0.120001,0.411878,0.446593,0.105709,0.192728,0.038756,0.059121,0.06346,0.068197,0.245949,0.083254,0.187496,0.078209,0.102186,0.251415,0.235528,0.112623,0.181421,0.068821,0.06885,0.068022,0.103366,0.208767,0.135651,0.17388,0.182008,0.245406,0.245154,0.148087,0.035259,0.129143,0.112623,0.076492,0.172378,0.077767,0.088922,0.071764,0.108792,0.063609,0.074909,1,0.206683,0.202789,0.163082,0.090548,0.087549,0.088989,0.081587,0.043858,0.125208,0.059101,0.203826,0.068118,0.066414,0.047544,0.15441,0.108749,0.112623,0.080765,0.080931,0.065227,0.303036,0.049484,0.191369,0.040796,0.087549,0.125463,0.103728,0.059101,0.055398,0.102702,0.135651,0.331882,0.112623,0.064683,0.087549,7
